Timestamp,Load
02/02/2022 20:00,711
02/02/2022 21:00,703
02/02/2022 22:00,684
02/02/2022 23:00,667
02/03/2022 0:00,653
02/03/2022 1:00,644
02/03/2022 2:00,627
02/03/2022 3:00,615
02/03/2022 4:00,611
02/03/2022 5:00,621
02/03/2022 6:00,642
02/03/2022 7:00,720
02/03/2022 8:00,801
02/03/2022 9:00,833
02/03/2022 10:00,853
02/03/2022 11:00,831
02/03/2022 12:00,840
02/03/2022 13:00,857
02/03/2022 14:00,861
02/03/2022 15:00,852
02/03/2022 16:00,807
02/03/2022 17:00,785
02/03/2022 18:00,758
02/03/2022 19:00,740
02/03/2022 20:00,727
02/03/2022 21:00,711
02/03/2022 22:00,702
02/03/2022 23:00,686
02/04/2022 0:00,673
02/04/2022 1:00,653
02/04/2022 2:00,639
02/04/2022 3:00,613
02/04/2022 4:00,622
02/04/2022 5:00,622
02/04/2022 6:00,635
02/04/2022 7:00,696
02/04/2022 8:00,774
02/04/2022 9:00,806
02/04/2022 10:00,826
02/04/2022 11:00,807
02/04/2022 12:00,806
02/04/2022 13:00,829
02/04/2022 14:00,824
02/04/2022 15:00,816
02/04/2022 16:00,771
02/04/2022 17:00,762
02/04/2022 18:00,732
02/04/2022 19:00,715
02/04/2022 20:00,713
02/04/2022 21:00,695
02/04/2022 22:00,667
02/04/2022 23:00,659
02/05/2022 0:00,646
02/05/2022 1:00,637
02/05/2022 2:00,630
02/05/2022 3:00,621
02/05/2022 4:00,615
02/05/2022 5:00,624
02/05/2022 6:00,635
02/05/2022 7:00,683
02/05/2022 8:00,752
02/05/2022 9:00,785
02/05/2022 10:00,794
02/05/2022 11:00,779
02/05/2022 12:00,790
02/05/2022 13:00,809
02/05/2022 14:00,789
02/05/2022 15:00,779
02/05/2022 16:00,754
02/05/2022 17:00,754
02/05/2022 18:00,731
02/05/2022 19:00,718
02/05/2022 20:00,713
02/05/2022 21:00,694
02/05/2022 22:00,665
02/05/2022 23:00,636
02/06/2022 0:00,625
02/06/2022 1:00,615
02/06/2022 2:00,604
02/06/2022 3:00,595
02/06/2022 4:00,595
02/06/2022 5:00,583
02/06/2022 6:00,583
02/06/2022 7:00,592
02/06/2022 8:00,629
02/06/2022 9:00,622
02/06/2022 10:00,671
02/06/2022 11:00,690
02/06/2022 12:00,669
02/06/2022 13:00,684
02/06/2022 14:00,680
02/06/2022 15:00,653
02/06/2022 16:00,653
02/06/2022 17:00,695
02/06/2022 18:00,688
02/06/2022 19:00,664
02/06/2022 20:00,659
02/06/2022 21:00,651
02/06/2022 22:00,630
02/06/2022 23:00,613
02/07/2022 0:00,601
02/07/2022 1:00,589
02/07/2022 2:00,577
02/07/2022 3:00,562
02/07/2022 4:00,568
02/07/2022 5:00,597
02/07/2022 6:00,638
02/07/2022 7:00,721
02/07/2022 8:00,797
02/07/2022 9:00,830
02/07/2022 10:00,850
02/07/2022 11:00,841
02/07/2022 12:00,860
02/07/2022 13:00,882
02/07/2022 14:00,869
02/07/2022 15:00,857
02/07/2022 16:00,807
02/07/2022 17:00,791
02/07/2022 18:00,767
02/07/2022 19:00,754
02/07/2022 20:00,734
02/07/2022 21:00,716
02/07/2022 22:00,695
02/07/2022 23:00,675
02/08/2022 0:00,659
02/08/2022 1:00,652
02/08/2022 2:00,635
02/08/2022 3:00,630
02/08/2022 4:00,634
02/08/2022 5:00,645
02/08/2022 6:00,662
